SUB_ICB_CODE,SUB_ICB_NAME,ICB_CODE,REGION_CODE,REGION_NAME,Month,Appointments
03F,NHS Humber and North Yorkshire ICB - 03F,E54000051,E40000012,North East and Yorkshire,2023-08,106280
03F,NHS Humber and North Yorkshire ICB - 03F,E54000051,E40000012,North East and Yorkshire,2023-09,120683
03F,NHS Humber and North Yorkshire ICB - 03F,E54000051,E40000012,North East and Yorkshire,2023-10,126234
03F,NHS Humber and North Yorkshire ICB - 03F,E54000051,E40000012,North East and Yorkshire,2023-11,114141
03F,NHS Humber and North Yorkshire ICB - 03F,E54000051,E40000012,North East and Yorkshire,2023-12,95434
03F,NHS Humber and North Yorkshire ICB - 03F,E54000051,E40000012,North East and Yorkshire,2024-01,118924
03F,NHS Humber and North Yorkshire ICB - 03F,E54000051,E40000012,North East and Yorkshire,2024-02,111883
03F,NHS Humber and North Yorkshire ICB - 03F,E54000051,E40000012,North East and Yorkshire,2024-03,109448
03F,NHS Humber and North Yorkshire ICB - 03F,E54000051,E40000012,North East and Yorkshire,2024-04,112342
03F,NHS Humber and North Yorkshire ICB - 03F,E54000051,E40000012,North East and Yorkshire,2024-05,113593
03F,NHS Humber and North Yorkshire ICB - 03F,E54000051,E40000012,North East and Yorkshire,2024-06,110331
03F,NHS Humber and North Yorkshire ICB - 03F,E54000051,E40000012,North East and Yorkshire,2024-07,122150
03F,NHS Humber and North Yorkshire ICB - 03F,E54000051,E40000012,North East and Yorkshire,2024-08,107553
03F,NHS Humber and North Yorkshire ICB - 03F,E54000051,E40000012,North East and Yorkshire,2024-09,119217
03F,NHS Humber and North Yorkshire ICB - 03F,E54000051,E40000012,North East and Yorkshire,2024-10,151291
03F,NHS Humber and North Yorkshire ICB - 03F,E54000051,E40000012,North East and Yorkshire,2024-11,119670
03F,NHS Humber and North Yorkshire ICB - 03F,E54000051,E40000012,North East and Yorkshire,2024-12,105815
03F,NHS Humber and North Yorkshire ICB - 03F,E54000051,E40000012,North East and Yorkshire,2025-01,126150
03F,NHS Humber and North Yorkshire ICB - 03F,E54000051,E40000012,North East and Yorkshire,2025-02,113616
03F,NHS Humber and North Yorkshire ICB - 03F,E54000051,E40000012,North East and Yorkshire,2025-03,122699
03F,NHS Humber and North Yorkshire ICB - 03F,E54000051,E40000012,North East and Yorkshire,2025-04,113185
03F,NHS Humber and North Yorkshire ICB - 03F,E54000051,E40000012,North East and Yorkshire,2025-05,115374
03F,NHS Humber and North Yorkshire ICB - 03F,E54000051,E40000012,North East and Yorkshire,2025-06,123642
03F,NHS Humber and North Yorkshire ICB - 03F,E54000051,E40000012,North East and Yorkshire,2025-07,128021
03F,NHS Humber and North Yorkshire ICB - 03F,E54000051,E40000012,North East and Yorkshire,2025-08,107061
03F,NHS Humber and North Yorkshire ICB - 03F,E54000051,E40000012,North East and Yorkshire,2025-09,124558
03F,NHS Humber and North Yorkshire ICB - 03F,E54000051,E40000012,North East and Yorkshire,2025-10,153728
03F,NHS Humber and North Yorkshire ICB - 03F,E54000051,E40000012,North East and Yorkshire,2025-11,120989
03F,NHS Humber and North Yorkshire ICB - 03F,E54000051,E40000012,North East and Yorkshire,2025-12,118797
03F,NHS Humber and North Yorkshire ICB - 03F,E54000051,E40000012,North East and Yorkshire,2026-01,127544
03H,NHS Humber and North Yorkshire ICB - 03H,E54000051,E40000012,North East and Yorkshire,2023-08,99108
03H,NHS Humber and North Yorkshire ICB - 03H,E54000051,E40000012,North East and Yorkshire,2023-09,104086
03H,NHS Humber and North Yorkshire ICB - 03H,E54000051,E40000012,North East and Yorkshire,2023-10,111980
03H,NHS Humber and North Yorkshire ICB - 03H,E54000051,E40000012,North East and Yorkshire,2023-11,108722
03H,NHS Humber and North Yorkshire ICB - 03H,E54000051,E40000012,North East and Yorkshire,2023-12,89425
03H,NHS Humber and North Yorkshire ICB - 03H,E54000051,E40000012,North East and Yorkshire,2024-01,114273
03H,NHS Humber and North Yorkshire ICB - 03H,E54000051,E40000012,North East and Yorkshire,2024-02,106906
03H,NHS Humber and North Yorkshire ICB - 03H,E54000051,E40000012,North East and Yorkshire,2024-03,103656
03H,NHS Humber and North Yorkshire ICB - 03H,E54000051,E40000012,North East and Yorkshire,2024-04,106851
03H,NHS Humber and North Yorkshire ICB - 03H,E54000051,E40000012,North East and Yorkshire,2024-05,104606
03H,NHS Humber and North Yorkshire ICB - 03H,E54000051,E40000012,North East and Yorkshire,2024-06,96626
03H,NHS Humber and North Yorkshire ICB - 03H,E54000051,E40000012,North East and Yorkshire,2024-07,110525
03H,NHS Humber and North Yorkshire ICB - 03H,E54000051,E40000012,North East and Yorkshire,2024-08,94475
03H,NHS Humber and North Yorkshire ICB - 03H,E54000051,E40000012,North East and Yorkshire,2024-09,100193
03H,NHS Humber and North Yorkshire ICB - 03H,E54000051,E40000012,North East and Yorkshire,2024-10,116843
03H,NHS Humber and North Yorkshire ICB - 03H,E54000051,E40000012,North East and Yorkshire,2024-11,102020
03H,NHS Humber and North Yorkshire ICB - 03H,E54000051,E40000012,North East and Yorkshire,2024-12,92100
03H,NHS Humber and North Yorkshire ICB - 03H,E54000051,E40000012,North East and Yorkshire,2025-01,106145
03H,NHS Humber and North Yorkshire ICB - 03H,E54000051,E40000012,North East and Yorkshire,2025-02,95402
03H,NHS Humber and North Yorkshire ICB - 03H,E54000051,E40000012,North East and Yorkshire,2025-03,99194
03H,NHS Humber and North Yorkshire ICB - 03H,E54000051,E40000012,North East and Yorkshire,2025-04,92681
03H,NHS Humber and North Yorkshire ICB - 03H,E54000051,E40000012,North East and Yorkshire,2025-05,93217
03H,NHS Humber and North Yorkshire ICB - 03H,E54000051,E40000012,North East and Yorkshire,2025-06,97470
03H,NHS Humber and North Yorkshire ICB - 03H,E54000051,E40000012,North East and Yorkshire,2025-07,103937
03H,NHS Humber and North Yorkshire ICB - 03H,E54000051,E40000012,North East and Yorkshire,2025-08,85425
03H,NHS Humber and North Yorkshire ICB - 03H,E54000051,E40000012,North East and Yorkshire,2025-09,101344
03H,NHS Humber and North Yorkshire ICB - 03H,E54000051,E40000012,North East and Yorkshire,2025-10,111705
03H,NHS Humber and North Yorkshire ICB - 03H,E54000051,E40000012,North East and Yorkshire,2025-11,96391
03H,NHS Humber and North Yorkshire ICB - 03H,E54000051,E40000012,North East and Yorkshire,2025-12,95074
03H,NHS Humber and North Yorkshire ICB - 03H,E54000051,E40000012,North East and Yorkshire,2026-01,101418
03K,NHS Humber and North Yorkshire ICB - 03K,E54000051,E40000012,North East and Yorkshire,2023-08,86698
03K,NHS Humber and North Yorkshire ICB - 03K,E54000051,E40000012,North East and Yorkshire,2023-09,89324
03K,NHS Humber and North Yorkshire ICB - 03K,E54000051,E40000012,North East and Yorkshire,2023-10,103217
03K,NHS Humber and North Yorkshire ICB - 03K,E54000051,E40000012,North East and Yorkshire,2023-11,98680
03K,NHS Humber and North Yorkshire ICB - 03K,E54000051,E40000012,North East and Yorkshire,2023-12,77679
03K,NHS Humber and North Yorkshire ICB - 03K,E54000051,E40000012,North East and Yorkshire,2024-01,99107
03K,NHS Humber and North Yorkshire ICB - 03K,E54000051,E40000012,North East and Yorkshire,2024-02,94392
03K,NHS Humber and North Yorkshire ICB - 03K,E54000051,E40000012,North East and Yorkshire,2024-03,93343
03K,NHS Humber and North Yorkshire ICB - 03K,E54000051,E40000012,North East and Yorkshire,2024-04,95801
03K,NHS Humber and North Yorkshire ICB - 03K,E54000051,E40000012,North East and Yorkshire,2024-05,94345
03K,NHS Humber and North Yorkshire ICB - 03K,E54000051,E40000012,North East and Yorkshire,2024-06,90579
03K,NHS Humber and North Yorkshire ICB - 03K,E54000051,E40000012,North East and Yorkshire,2024-07,99698
03K,NHS Humber and North Yorkshire ICB - 03K,E54000051,E40000012,North East and Yorkshire,2024-08,87568
03K,NHS Humber and North Yorkshire ICB - 03K,E54000051,E40000012,North East and Yorkshire,2024-09,94327
03K,NHS Humber and North Yorkshire ICB - 03K,E54000051,E40000012,North East and Yorkshire,2024-10,110725
03K,NHS Humber and North Yorkshire ICB - 03K,E54000051,E40000012,North East and Yorkshire,2024-11,98494
03K,NHS Humber and North Yorkshire ICB - 03K,E54000051,E40000012,North East and Yorkshire,2024-12,87793
03K,NHS Humber and North Yorkshire ICB - 03K,E54000051,E40000012,North East and Yorkshire,2025-01,104063
03K,NHS Humber and North Yorkshire ICB - 03K,E54000051,E40000012,North East and Yorkshire,2025-02,93525
03K,NHS Humber and North Yorkshire ICB - 03K,E54000051,E40000012,North East and Yorkshire,2025-03,98655
03K,NHS Humber and North Yorkshire ICB - 03K,E54000051,E40000012,North East and Yorkshire,2025-04,89304
03K,NHS Humber and North Yorkshire ICB - 03K,E54000051,E40000012,North East and Yorkshire,2025-05,89443
03K,NHS Humber and North Yorkshire ICB - 03K,E54000051,E40000012,North East and Yorkshire,2025-06,98122
03K,NHS Humber and North Yorkshire ICB - 03K,E54000051,E40000012,North East and Yorkshire,2025-07,103892
03K,NHS Humber and North Yorkshire ICB - 03K,E54000051,E40000012,North East and Yorkshire,2025-08,87220
03K,NHS Humber and North Yorkshire ICB - 03K,E54000051,E40000012,North East and Yorkshire,2025-09,104185
03K,NHS Humber and North Yorkshire ICB - 03K,E54000051,E40000012,North East and Yorkshire,2025-10,122788
03K,NHS Humber and North Yorkshire ICB - 03K,E54000051,E40000012,North East and Yorkshire,2025-11,104655
03K,NHS Humber and North Yorkshire ICB - 03K,E54000051,E40000012,North East and Yorkshire,2025-12,101374
03K,NHS Humber and North Yorkshire ICB - 03K,E54000051,E40000012,North East and Yorkshire,2026-01,110234
03L,NHS South Yorkshire ICB - 03L,E54000061,E40000012,North East and Yorkshire,2023-08,135737
03L,NHS South Yorkshire ICB - 03L,E54000061,E40000012,North East and Yorkshire,2023-09,148031
03L,NHS South Yorkshire ICB - 03L,E54000061,E40000012,North East and Yorkshire,2023-10,158713
03L,NHS South Yorkshire ICB - 03L,E54000061,E40000012,North East and Yorkshire,2023-11,152341
03L,NHS South Yorkshire ICB - 03L,E54000061,E40000012,North East and Yorkshire,2023-12,121352
03L,NHS South Yorkshire ICB - 03L,E54000061,E40000012,North East and Yorkshire,2024-01,153596
03L,NHS South Yorkshire ICB - 03L,E54000061,E40000012,North East and Yorkshire,2024-02,142662
03L,NHS South Yorkshire ICB - 03L,E54000061,E40000012,North East and Yorkshire,2024-03,140535
03L,NHS South Yorkshire ICB - 03L,E54000061,E40000012,North East and Yorkshire,2024-04,140237
03L,NHS South Yorkshire ICB - 03L,E54000061,E40000012,North East and Yorkshire,2024-05,140566
03L,NHS South Yorkshire ICB - 03L,E54000061,E40000012,North East and Yorkshire,2024-06,133715
03L,NHS South Yorkshire ICB - 03L,E54000061,E40000012,North East and Yorkshire,2024-07,151800
03L,NHS South Yorkshire ICB - 03L,E54000061,E40000012,North East and Yorkshire,2024-08,129009
03L,NHS South Yorkshire ICB - 03L,E54000061,E40000012,North East and Yorkshire,2024-09,140198
03L,NHS South Yorkshire ICB - 03L,E54000061,E40000012,North East and Yorkshire,2024-10,185711
03L,NHS South Yorkshire ICB - 03L,E54000061,E40000012,North East and Yorkshire,2024-11,143445
03L,NHS South Yorkshire ICB - 03L,E54000061,E40000012,North East and Yorkshire,2024-12,130282
03L,NHS South Yorkshire ICB - 03L,E54000061,E40000012,North East and Yorkshire,2025-01,154570
03L,NHS South Yorkshire ICB - 03L,E54000061,E40000012,North East and Yorkshire,2025-02,139616
03L,NHS South Yorkshire ICB - 03L,E54000061,E40000012,North East and Yorkshire,2025-03,151185
03L,NHS South Yorkshire ICB - 03L,E54000061,E40000012,North East and Yorkshire,2025-04,139271
03L,NHS South Yorkshire ICB - 03L,E54000061,E40000012,North East and Yorkshire,2025-05,141982
03L,NHS South Yorkshire ICB - 03L,E54000061,E40000012,North East and Yorkshire,2025-06,144144
03L,NHS South Yorkshire ICB - 03L,E54000061,E40000012,North East and Yorkshire,2025-07,156593
03L,NHS South Yorkshire ICB - 03L,E54000061,E40000012,North East and Yorkshire,2025-08,125671
03L,NHS South Yorkshire ICB - 03L,E54000061,E40000012,North East and Yorkshire,2025-09,148657
03L,NHS South Yorkshire ICB - 03L,E54000061,E40000012,North East and Yorkshire,2025-10,186055
03L,NHS South Yorkshire ICB - 03L,E54000061,E40000012,North East and Yorkshire,2025-11,146102
03L,NHS South Yorkshire ICB - 03L,E54000061,E40000012,North East and Yorkshire,2025-12,147230
03L,NHS South Yorkshire ICB - 03L,E54000061,E40000012,North East and Yorkshire,2026-01,156016
03N,NHS South Yorkshire ICB - 03N,E54000061,E40000012,North East and Yorkshire,2023-08,269401
03N,NHS South Yorkshire ICB - 03N,E54000061,E40000012,North East and Yorkshire,2023-09,293506
03N,NHS South Yorkshire ICB - 03N,E54000061,E40000012,North East and Yorkshire,2023-10,329751
03N,NHS South Yorkshire ICB - 03N,E54000061,E40000012,North East and Yorkshire,2023-11,303554
03N,NHS South Yorkshire ICB - 03N,E54000061,E40000012,North East and Yorkshire,2023-12,252232
03N,NHS South Yorkshire ICB - 03N,E54000061,E40000012,North East and Yorkshire,2024-01,318968
03N,NHS South Yorkshire ICB - 03N,E54000061,E40000012,North East and Yorkshire,2024-02,292296
03N,NHS South Yorkshire ICB - 03N,E54000061,E40000012,North East and Yorkshire,2024-03,285352
03N,NHS South Yorkshire ICB - 03N,E54000061,E40000012,North East and Yorkshire,2024-04,293045
03N,NHS South Yorkshire ICB - 03N,E54000061,E40000012,North East and Yorkshire,2024-05,288660
03N,NHS South Yorkshire ICB - 03N,E54000061,E40000012,North East and Yorkshire,2024-06,274660
03N,NHS South Yorkshire ICB - 03N,E54000061,E40000012,North East and Yorkshire,2024-07,304490
03N,NHS South Yorkshire ICB - 03N,E54000061,E40000012,North East and Yorkshire,2024-08,264406
03N,NHS South Yorkshire ICB - 03N,E54000061,E40000012,North East and Yorkshire,2024-09,290233
03N,NHS South Yorkshire ICB - 03N,E54000061,E40000012,North East and Yorkshire,2024-10,387334
03N,NHS South Yorkshire ICB - 03N,E54000061,E40000012,North East and Yorkshire,2024-11,306230
03N,NHS South Yorkshire ICB - 03N,E54000061,E40000012,North East and Yorkshire,2024-12,280695
03N,NHS South Yorkshire ICB - 03N,E54000061,E40000012,North East and Yorkshire,2025-01,324434
03N,NHS South Yorkshire ICB - 03N,E54000061,E40000012,North East and Yorkshire,2025-02,305563
03N,NHS South Yorkshire ICB - 03N,E54000061,E40000012,North East and Yorkshire,2025-03,320117
03N,NHS South Yorkshire ICB - 03N,E54000061,E40000012,North East and Yorkshire,2025-04,305123
03N,NHS South Yorkshire ICB - 03N,E54000061,E40000012,North East and Yorkshire,2025-05,300041
03N,NHS South Yorkshire ICB - 03N,E54000061,E40000012,North East and Yorkshire,2025-06,310876
03N,NHS South Yorkshire ICB - 03N,E54000061,E40000012,North East and Yorkshire,2025-07,336064
03N,NHS South Yorkshire ICB - 03N,E54000061,E40000012,North East and Yorkshire,2025-08,276735
03N,NHS South Yorkshire ICB - 03N,E54000061,E40000012,North East and Yorkshire,2025-09,331144
03N,NHS South Yorkshire ICB - 03N,E54000061,E40000012,North East and Yorkshire,2025-10,407653
03N,NHS South Yorkshire ICB - 03N,E54000061,E40000012,North East and Yorkshire,2025-11,316115
03N,NHS South Yorkshire ICB - 03N,E54000061,E40000012,North East and Yorkshire,2025-12,319799
03N,NHS South Yorkshire ICB - 03N,E54000061,E40000012,North East and Yorkshire,2026-01,335693
03Q,NHS Humber and North Yorkshire ICB - 03Q,E54000051,E40000012,North East and Yorkshire,2023-08,92281
03Q,NHS Humber and North Yorkshire ICB - 03Q,E54000051,E40000012,North East and Yorkshire,2023-09,101351
03Q,NHS Humber and North Yorkshire ICB - 03Q,E54000051,E40000012,North East and Yorkshire,2023-10,111845
03Q,NHS Humber and North Yorkshire ICB - 03Q,E54000051,E40000012,North East and Yorkshire,2023-11,103328
03Q,NHS Humber and North Yorkshire ICB - 03Q,E54000051,E40000012,North East and Yorkshire,2023-12,87444
03Q,NHS Humber and North Yorkshire ICB - 03Q,E54000051,E40000012,North East and Yorkshire,2024-01,108949
03Q,NHS Humber and North Yorkshire ICB - 03Q,E54000051,E40000012,North East and Yorkshire,2024-02,99463
03Q,NHS Humber and North Yorkshire ICB - 03Q,E54000051,E40000012,North East and Yorkshire,2024-03,98221
03Q,NHS Humber and North Yorkshire ICB - 03Q,E54000051,E40000012,North East and Yorkshire,2024-04,104267
03Q,NHS Humber and North Yorkshire ICB - 03Q,E54000051,E40000012,North East and Yorkshire,2024-05,100839
03Q,NHS Humber and North Yorkshire ICB - 03Q,E54000051,E40000012,North East and Yorkshire,2024-06,95406
03Q,NHS Humber and North Yorkshire ICB - 03Q,E54000051,E40000012,North East and Yorkshire,2024-07,99001
03Q,NHS Humber and North Yorkshire ICB - 03Q,E54000051,E40000012,North East and Yorkshire,2024-08,88001
03Q,NHS Humber and North Yorkshire ICB - 03Q,E54000051,E40000012,North East and Yorkshire,2024-09,93591
03Q,NHS Humber and North Yorkshire ICB - 03Q,E54000051,E40000012,North East and Yorkshire,2024-10,120801
03Q,NHS Humber and North Yorkshire ICB - 03Q,E54000051,E40000012,North East and Yorkshire,2024-11,98526
03Q,NHS Humber and North Yorkshire ICB - 03Q,E54000051,E40000012,North East and Yorkshire,2024-12,87359
03Q,NHS Humber and North Yorkshire ICB - 03Q,E54000051,E40000012,North East and Yorkshire,2025-01,105438
03Q,NHS Humber and North Yorkshire ICB - 03Q,E54000051,E40000012,North East and Yorkshire,2025-02,93819
03Q,NHS Humber and North Yorkshire ICB - 03Q,E54000051,E40000012,North East and Yorkshire,2025-03,99366
03Q,NHS Humber and North Yorkshire ICB - 03Q,E54000051,E40000012,North East and Yorkshire,2025-04,95232
03Q,NHS Humber and North Yorkshire ICB - 03Q,E54000051,E40000012,North East and Yorkshire,2025-05,92282
03Q,NHS Humber and North Yorkshire ICB - 03Q,E54000051,E40000012,North East and Yorkshire,2025-06,97397
03Q,NHS Humber and North Yorkshire ICB - 03Q,E54000051,E40000012,North East and Yorkshire,2025-07,102450
03Q,NHS Humber and North Yorkshire ICB - 03Q,E54000051,E40000012,North East and Yorkshire,2025-08,86132
03Q,NHS Humber and North Yorkshire ICB - 03Q,E54000051,E40000012,North East and Yorkshire,2025-09,106388
