GP_CODE,Order,Seasonal_Order,MSE,RMSE,MAPE,Runtime_Seconds,Status
E85643,"(0, 0, 0)","(0, 1, 0, 12)",244201.99311294765,494.1679806634052,10.820346948711835,0.40177416801452637,Success
E85649,"(0, 1, 1)","(2, 0, 0, 12)",9410.343976986906,97.0069274690571,6.625037167565457,2.2877728939056396,Success
E85656,"(2, 1, 2)","(0, 1, 0, 12)",193787.09763140485,440.21255960206867,12.99079316145849,1.6555650234222412,Success
E85657,"(2, 1, 1)","(0, 0, 0, 12)",80212.99179610179,283.21898205470234,5.711487417645475,2.169102191925049,Success
E85658,"(0, 0, 1)","(1, 0, 0, 12)",10579.949250171909,102.85888026890001,6.545895808935569,1.0162758827209473,Success
E85659,"(0, 1, 1)","(0, 1, 0, 12)",1466.4629388022986,38.29442438269961,4.0650895222444365,0.37243080139160156,Success
E85663,"(2, 1, 0)","(1, 0, 0, 12)",187191.051067592,432.6558113184105,9.72218513351878,1.682239055633545,Success
E85677,"(0, 0, 0)","(0, 1, 1, 12)",91523.6659064896,302.5287852527253,7.557814566654796,1.043165922164917,Success
E85680,"(1, 0, 0)","(0, 0, 1, 12)",1182477.912916674,1087.4180028474211,19.90247423384722,0.7973217964172363,Success
E85681,"(0, 1, 0)","(0, 0, 0, 12)",286337.8333333333,535.1054413228605,10.276108920771982,0.29775404930114746,Success
