GP_CODE,Month,Total_Appointments,Type
G85002,2024-09-01,6803.0,Historical
G85002,2024-10-01,7590.0,Historical
G85002,2024-11-01,7163.0,Historical
G85002,2024-12-01,7638.0,Historical
G85002,2025-01-01,11132.0,Historical
G85002,2025-02-01,9181.0,Historical
G85002,2025-03-01,9490.0,Historical
G85002,2025-04-01,7987.0,Historical
G85002,2025-05-01,8180.0,Historical
G85002,2025-06-01,8238.0,Historical
G85002,2025-07-01,10339.0,Historical
G85002,2025-08-01,7110.0,Historical
G85002,2025-09-01,7984.0,Historical
G85002,2025-10-01,9421.0,Historical
G85002,2025-11-01,7356.0,Historical
G85002,2025-12-01,8484.0,Historical
G85002,2026-01-01,8080.0,Historical
G85002,2026-02-01,9522.85050769889,Forecast
G85002,2026-03-01,9763.059856792743,Forecast
G85002,2026-04-01,8917.236741835224,Forecast
G85002,2026-05-01,9493.248181697762,Forecast
G85002,2026-06-01,9237.575407817107,Forecast
G85002,2026-07-01,10766.476155645423,Forecast
G85002,2026-08-01,8453.20270161521,Forecast
G85002,2026-09-01,8910.502997719277,Forecast
G85002,2026-10-01,10181.761959683814,Forecast
G85002,2026-11-01,8853.128372047046,Forecast
G85002,2026-12-01,9285.947924142909,Forecast
G85002,2027-01-01,11011.773753364814,Forecast
G85004,2022-10-01,14184.0,Historical
G85004,2022-11-01,14049.0,Historical
G85004,2022-12-01,12684.0,Historical
G85004,2023-01-01,13583.0,Historical
G85004,2023-02-01,11977.0,Historical
G85004,2023-03-01,13681.0,Historical
G85004,2023-04-01,8597.0,Historical
G85004,2023-05-01,7930.0,Historical
G85004,2023-06-01,9711.0,Historical
G85004,2023-07-01,9826.0,Historical
G85004,2023-08-01,10425.0,Historical
G85004,2023-09-01,9485.0,Historical
G85004,2023-10-01,10596.0,Historical
G85004,2023-11-01,9498.0,Historical
G85004,2023-12-01,9818.0,Historical
G85004,2024-01-01,12409.0,Historical
G85004,2024-02-01,11970.0,Historical
G85004,2024-03-01,11696.0,Historical
G85004,2024-04-01,11396.0,Historical
G85004,2024-05-01,10337.0,Historical
G85004,2024-06-01,11015.0,Historical
G85004,2024-07-01,10695.0,Historical
G85004,2024-08-01,9880.0,Historical
G85004,2024-09-01,10326.0,Historical
G85004,2024-10-01,12400.0,Historical
G85004,2024-11-01,10599.0,Historical
G85004,2024-12-01,9842.0,Historical
G85004,2025-01-01,11182.0,Historical
G85004,2025-02-01,9706.0,Historical
G85004,2025-03-01,10580.0,Historical
G85004,2025-04-01,9463.0,Historical
G85004,2025-05-01,9536.0,Historical
G85004,2025-06-01,10145.0,Historical
G85004,2025-07-01,11418.0,Historical
G85004,2025-08-01,9435.0,Historical
G85004,2025-09-01,11795.0,Historical
G85004,2025-10-01,12616.0,Historical
G85004,2025-11-01,10636.0,Historical
G85004,2025-12-01,10729.0,Historical
G85004,2026-01-01,11162.0,Historical
G85004,2026-02-01,10488.8108426986,Forecast
G85004,2026-03-01,11272.022020989754,Forecast
G85004,2026-04-01,9132.151253616374,Forecast
G85004,2026-05-01,8715.440187363763,Forecast
G85004,2026-06-01,9678.103950010505,Forecast
G85004,2026-07-01,10032.760760178782,Forecast
G85004,2026-08-01,9369.235354393235,Forecast
G85004,2026-09-01,9992.979551449023,Forecast
G85004,2026-10-01,11195.695031168894,Forecast
G85004,2026-11-01,10143.669982627871,Forecast
G85004,2026-12-01,9718.174925448428,Forecast
G85004,2027-01-01,10856.248016382824,Forecast
G85006,2022-10-01,3359.0,Historical
G85006,2022-11-01,3141.0,Historical
G85006,2022-12-01,2860.0,Historical
G85006,2023-01-01,3087.0,Historical
G85006,2023-02-01,2853.0,Historical
G85006,2023-03-01,2959.0,Historical
G85006,2023-04-01,2422.0,Historical
G85006,2023-05-01,2802.0,Historical
G85006,2023-06-01,3149.0,Historical
G85006,2023-07-01,2864.0,Historical
G85006,2023-08-01,2910.0,Historical
G85006,2023-09-01,2836.0,Historical
G85006,2023-10-01,3594.0,Historical
G85006,2023-11-01,2837.0,Historical
G85006,2023-12-01,2542.0,Historical
G85006,2024-01-01,3468.0,Historical
G85006,2024-02-01,3204.0,Historical
G85006,2024-03-01,2685.0,Historical
G85006,2024-04-01,2574.0,Historical
G85006,2024-05-01,2816.0,Historical
G85006,2024-06-01,2706.0,Historical
G85006,2024-07-01,3275.0,Historical
G85006,2024-08-01,2689.0,Historical
G85006,2024-09-01,3090.0,Historical
G85006,2024-10-01,3473.0,Historical
G85006,2024-11-01,2999.0,Historical
G85006,2024-12-01,3020.0,Historical
G85006,2025-01-01,3099.0,Historical
G85006,2025-02-01,2806.0,Historical
G85006,2025-03-01,3050.0,Historical
G85006,2025-04-01,2880.0,Historical
G85006,2025-05-01,3247.0,Historical
G85006,2025-06-01,2993.0,Historical
G85006,2025-07-01,3321.0,Historical
G85006,2025-08-01,2521.0,Historical
G85006,2025-09-01,2908.0,Historical
G85006,2025-10-01,3311.0,Historical
G85006,2025-11-01,2339.0,Historical
G85006,2025-12-01,2204.0,Historical
G85006,2026-01-01,2350.0,Historical
G85006,2026-02-01,2115.9537771284195,Forecast
G85006,2026-03-01,1921.2057668545388,Forecast
G85006,2026-04-01,1619.342930459727,Forecast
G85006,2026-05-01,1676.2684569938508,Forecast
G85006,2026-06-01,1522.7766141910108,Forecast
G85006,2026-07-01,1474.4465743051087,Forecast
G85006,2026-08-01,1131.0782640086709,Forecast
G85006,2026-09-01,1089.2983150854573,Forecast
G85006,2026-10-01,1089.7019890924428,Forecast
G85006,2026-11-01,758.6592016296967,Forecast
G85006,2026-12-01,580.1606219449666,Forecast
G85006,2027-01-01,498.7542749547708,Forecast
G85011,2022-10-01,7051.0,Historical
G85011,2022-11-01,7208.0,Historical
G85011,2022-12-01,5614.0,Historical
G85011,2023-01-01,6600.0,Historical
G85011,2023-02-01,5922.0,Historical
G85011,2023-03-01,6692.0,Historical
G85011,2023-04-01,5027.0,Historical
G85011,2023-05-01,6019.0,Historical
G85011,2023-06-01,6261.0,Historical
G85011,2023-07-01,6203.0,Historical
G85011,2023-08-01,6096.0,Historical
G85011,2023-09-01,6102.0,Historical
G85011,2023-10-01,7018.0,Historical
G85011,2023-11-01,5359.0,Historical
G85011,2023-12-01,4949.0,Historical
G85011,2024-01-01,7730.0,Historical
G85011,2024-02-01,6929.0,Historical
G85011,2024-03-01,6555.0,Historical
G85011,2024-04-01,6559.0,Historical
G85011,2024-05-01,6567.0,Historical
G85011,2024-06-01,5456.0,Historical
G85011,2024-07-01,5696.0,Historical
G85011,2024-08-01,5076.0,Historical
G85011,2024-09-01,5848.0,Historical
G85011,2024-10-01,6856.0,Historical
G85011,2024-11-01,6148.0,Historical
G85011,2024-12-01,4806.0,Historical
G85011,2025-01-01,6621.0,Historical
G85011,2025-02-01,5706.0,Historical
G85011,2025-03-01,6447.0,Historical
G85011,2025-04-01,7017.0,Historical
G85011,2025-05-01,8011.0,Historical
G85011,2025-06-01,8061.0,Historical
G85011,2025-07-01,8536.0,Historical
G85011,2025-08-01,6969.0,Historical
G85011,2025-09-01,8518.0,Historical
G85011,2025-10-01,9437.0,Historical
G85011,2025-11-01,7721.0,Historical
G85011,2025-12-01,7505.0,Historical
G85011,2026-01-01,8011.0,Historical
G85011,2026-02-01,7648.720564492555,Forecast
G85011,2026-03-01,8071.052484062398,Forecast
G85011,2026-04-01,7617.400249954849,Forecast
G85011,2026-05-01,8435.826749248034,Forecast
G85011,2026-06-01,8111.4178358668505,Forecast
G85011,2026-07-01,8434.31471330917,Forecast
G85011,2026-08-01,7431.590240721903,Forecast
G85011,2026-09-01,8436.616862220784,Forecast
G85011,2026-10-01,9485.449559560953,Forecast
G85011,2026-11-01,8228.703571276688,Forecast
G85011,2026-12-01,7187.677874426465,Forecast
G85011,2027-01-01,8895.482635018521,Forecast
G85013,2022-10-01,3271.0,Historical
G85013,2022-11-01,3119.0,Historical
G85013,2022-12-01,2224.0,Historical
G85013,2023-01-01,2698.0,Historical
G85013,2023-02-01,2359.0,Historical
G85013,2023-03-01,2765.0,Historical
G85013,2023-04-01,2092.0,Historical
G85013,2023-05-01,2744.0,Historical
G85013,2023-06-01,2772.0,Historical
G85013,2023-07-01,2644.0,Historical
G85013,2023-08-01,2647.0,Historical
G85013,2023-09-01,2546.0,Historical
G85013,2023-10-01,3237.0,Historical
G85013,2023-11-01,2570.0,Historical
G85013,2023-12-01,2286.0,Historical
G85013,2024-01-01,2657.0,Historical
G85013,2024-02-01,2739.0,Historical
G85013,2024-03-01,2532.0,Historical
G85013,2024-04-01,1918.0,Historical
G85013,2024-05-01,1669.0,Historical
G85013,2024-06-01,1945.0,Historical
G85013,2024-07-01,2367.0,Historical
G85013,2024-08-01,2797.0,Historical
G85013,2024-09-01,3351.0,Historical
G85013,2024-10-01,4246.0,Historical
G85013,2024-11-01,3634.0,Historical
G85013,2024-12-01,3032.0,Historical
G85013,2025-01-01,3283.0,Historical
G85013,2025-02-01,3038.0,Historical
G85013,2025-03-01,3300.0,Historical
G85013,2025-04-01,3104.0,Historical
G85013,2025-05-01,2982.0,Historical
G85013,2025-06-01,3632.0,Historical
G85013,2025-07-01,3603.0,Historical
G85013,2025-08-01,2535.0,Historical
G85013,2025-09-01,3073.0,Historical
G85013,2025-10-01,4475.0,Historical
G85013,2025-11-01,3385.0,Historical
G85013,2025-12-01,3721.0,Historical
G85013,2026-01-01,3817.0,Historical
G85013,2026-02-01,3619.2275574056953,Forecast
G85013,2026-03-01,3816.376493892066,Forecast
G85013,2026-04-01,3200.6599362626794,Forecast
G85013,2026-05-01,3316.4565036663394,Forecast
G85013,2026-06-01,3773.944869979212,Forecast
G85013,2026-07-01,3823.4987176235572,Forecast
G85013,2026-08-01,3397.276144703891,Forecast
G85013,2026-09-01,3864.1142674315647,Forecast
G85013,2026-10-01,5142.458009148582,Forecast
G85013,2026-11-01,4272.358689966013,Forecast
G85013,2026-12-01,3811.101439518871,Forecast
G85013,2027-01-01,4181.060903959692,Forecast
G85014,2022-10-01,3729.0,Historical
G85014,2022-11-01,3946.0,Historical
G85014,2022-12-01,3346.0,Historical
G85014,2023-01-01,3422.0,Historical
G85014,2023-02-01,3060.0,Historical
G85014,2023-03-01,3472.0,Historical
G85014,2023-04-01,2704.0,Historical
G85014,2023-05-01,3258.0,Historical
G85014,2023-06-01,3414.0,Historical
G85014,2023-07-01,3035.0,Historical
G85014,2023-08-01,3052.0,Historical
G85014,2023-09-01,3118.0,Historical
G85014,2023-10-01,3818.0,Historical
G85014,2023-11-01,2892.0,Historical
G85014,2023-12-01,2732.0,Historical
G85014,2024-01-01,3209.0,Historical
G85014,2024-02-01,2995.0,Historical
G85014,2024-03-01,2927.0,Historical
G85014,2024-04-01,3231.0,Historical
G85014,2024-05-01,3471.0,Historical
G85014,2024-06-01,3321.0,Historical
G85014,2024-07-01,2763.0,Historical
G85014,2024-08-01,3134.0,Historical
G85014,2024-09-01,3166.0,Historical
G85014,2024-10-01,3895.0,Historical
G85014,2024-11-01,3388.0,Historical
G85014,2024-12-01,3446.0,Historical
G85014,2025-01-01,3761.0,Historical
G85014,2025-02-01,3273.0,Historical
G85014,2025-03-01,3119.0,Historical
G85014,2025-04-01,3246.0,Historical
G85014,2025-05-01,3057.0,Historical
G85014,2025-06-01,3248.0,Historical
G85014,2025-07-01,3457.0,Historical
G85014,2025-08-01,2780.0,Historical
G85014,2025-09-01,3103.0,Historical
G85014,2025-10-01,3490.0,Historical
G85014,2025-11-01,2736.0,Historical
G85014,2025-12-01,3080.0,Historical
G85014,2026-01-01,3140.0,Historical
G85014,2026-02-01,2878.553776677434,Forecast
G85014,2026-03-01,2943.4395462965704,Forecast
G85014,2026-04-01,2821.164339987697,Forecast
G85014,2026-05-01,3010.8461221521793,Forecast
G85014,2026-06-01,3077.4039537112153,Forecast
G85014,2026-07-01,2861.836317517969,Forecast
G85014,2026-08-01,2755.863225782705,Forecast
G85014,2026-09-01,2891.317703696221,Forecast
G85014,2026-10-01,3389.269828700503,Forecast
G85014,2026-11-01,2954.147687287043,Forecast
G85014,2026-12-01,2865.671867287645,Forecast
G85014,2027-01-01,3073.8255173072225,Forecast
G85015,2022-10-01,2497.0,Historical
G85015,2022-11-01,2418.0,Historical
G85015,2022-12-01,1912.0,Historical
G85015,2023-01-01,1890.0,Historical
G85015,2023-02-01,2065.0,Historical
G85015,2023-03-01,2506.0,Historical
G85015,2023-04-01,1508.0,Historical
G85015,2023-05-01,1466.0,Historical
G85015,2023-06-01,1821.0,Historical
G85015,2023-07-01,1888.0,Historical
G85015,2023-08-01,1574.0,Historical
G85015,2023-09-01,1526.0,Historical
G85015,2023-10-01,2090.0,Historical
G85015,2023-11-01,1682.0,Historical
G85015,2023-12-01,1642.0,Historical
G85015,2024-01-01,1825.0,Historical
G85015,2024-02-01,1679.0,Historical
G85015,2024-03-01,1640.0,Historical
G85015,2024-04-01,1678.0,Historical
G85015,2024-05-01,1500.0,Historical
G85015,2024-06-01,1714.0,Historical
G85015,2024-07-01,1773.0,Historical
G85015,2024-08-01,1577.0,Historical
G85015,2024-09-01,1652.0,Historical
G85015,2024-10-01,2087.0,Historical
G85015,2024-11-01,1623.0,Historical
G85015,2024-12-01,1511.0,Historical
G85015,2025-01-01,1660.0,Historical
G85015,2025-02-01,1499.0,Historical
G85015,2025-03-01,1400.0,Historical
G85015,2025-04-01,1357.0,Historical
G85015,2025-05-01,1262.0,Historical
G85015,2025-06-01,1668.0,Historical
G85015,2025-07-01,1612.0,Historical
G85015,2025-08-01,1371.0,Historical
G85015,2025-09-01,1801.0,Historical
G85015,2025-10-01,2194.0,Historical
G85015,2025-11-01,1741.0,Historical
G85015,2025-12-01,1702.0,Historical
G85015,2026-01-01,1800.0,Historical
G85015,2026-02-01,1716.6493110473077,Forecast
G85015,2026-03-01,1850.8478477391727,Forecast
G85015,2026-04-01,1457.6058071576138,Forecast
G85015,2026-05-01,1371.9246180337964,Forecast
G85015,2026-06-01,1684.4316390962176,Forecast
G85015,2026-07-01,1714.0103478969313,Forecast
G85015,2026-08-01,1471.2513040659849,Forecast
G85015,2026-09-01,1604.1154519832144,Forecast
G85015,2026-10-01,2034.0702163121657,Forecast
G85015,2026-11-01,1728.7783330783739,Forecast
G85015,2026-12-01,1551.2631026121483,Forecast
G85015,2027-01-01,1640.354255828704,Forecast
G85016,2022-10-01,7338.0,Historical
G85016,2022-11-01,7367.0,Historical
G85016,2022-12-01,5895.0,Historical
G85016,2023-01-01,6914.0,Historical
G85016,2023-02-01,6366.0,Historical
G85016,2023-03-01,6903.0,Historical
G85016,2023-04-01,5580.0,Historical
G85016,2023-05-01,6472.0,Historical
G85016,2023-06-01,6643.0,Historical
G85016,2023-07-01,6150.0,Historical
G85016,2023-08-01,6300.0,Historical
G85016,2023-09-01,6452.0,Historical
G85016,2023-10-01,7394.0,Historical
G85016,2023-11-01,5582.0,Historical
G85016,2023-12-01,5644.0,Historical
G85016,2024-01-01,7097.0,Historical
G85016,2024-02-01,6562.0,Historical
G85016,2024-03-01,6444.0,Historical
G85016,2024-04-01,6627.0,Historical
G85016,2024-05-01,6460.0,Historical
G85016,2024-06-01,5823.0,Historical
G85016,2024-07-01,6202.0,Historical
G85016,2024-08-01,5714.0,Historical
G85016,2024-09-01,5921.0,Historical
G85016,2024-10-01,6856.0,Historical
G85016,2024-11-01,6129.0,Historical
G85016,2024-12-01,4777.0,Historical
G85016,2025-01-01,6055.0,Historical
G85016,2025-02-01,5449.0,Historical
G85016,2025-03-01,5836.0,Historical
G85016,2025-04-01,5640.0,Historical
G85016,2025-05-01,6084.0,Historical
G85016,2025-06-01,6374.0,Historical
G85016,2025-07-01,6683.0,Historical
G85016,2025-08-01,4934.0,Historical
G85016,2025-09-01,6326.0,Historical
G85016,2025-10-01,7023.0,Historical
G85016,2025-11-01,6015.0,Historical
G85016,2025-12-01,5690.0,Historical
G85016,2026-01-01,6334.0,Historical
G85016,2026-02-01,5699.643947830763,Forecast
G85016,2026-03-01,5949.501300192445,Forecast
G85016,2026-04-01,5522.37509992112,Forecast
G85016,2026-05-01,5887.705075694976,Forecast
G85016,2026-06-01,5830.599759393213,Forecast
G85016,2026-07-01,5880.689513590861,Forecast
G85016,2026-08-01,5255.077056772397,Forecast
G85016,2026-09-01,5781.3458383678535,Forecast
G85016,2026-10-01,6515.260683846905,Forecast
G85016,2026-11-01,5721.385449399468,Forecast
G85016,2026-12-01,5009.6047336369,Forecast
G85016,2027-01-01,6012.179124400549,Forecast
G85019,2022-10-01,1081.0,Historical
G85019,2022-11-01,1235.0,Historical
G85019,2022-12-01,920.0,Historical
G85019,2023-01-01,1174.0,Historical
G85019,2023-02-01,916.0,Historical
G85019,2023-03-01,965.0,Historical
G85019,2023-04-01,806.0,Historical
G85019,2023-05-01,914.0,Historical
G85019,2023-06-01,876.0,Historical
G85019,2023-07-01,878.0,Historical
G85019,2023-08-01,872.0,Historical
G85019,2023-09-01,973.0,Historical
G85019,2023-10-01,1032.0,Historical
G85019,2023-11-01,908.0,Historical
G85019,2023-12-01,892.0,Historical
G85019,2024-01-01,1149.0,Historical
G85019,2024-02-01,1089.0,Historical
G85019,2024-03-01,1075.0,Historical
G85019,2024-04-01,1116.0,Historical
G85019,2024-05-01,1146.0,Historical
G85019,2024-06-01,1036.0,Historical
G85019,2024-07-01,1017.0,Historical
G85019,2024-08-01,548.0,Historical
G85019,2024-09-01,1125.0,Historical
G85019,2024-10-01,1286.0,Historical
G85019,2024-11-01,1058.0,Historical
G85019,2024-12-01,910.0,Historical
G85019,2025-01-01,1042.0,Historical
G85019,2025-02-01,943.0,Historical
G85019,2025-03-01,1058.0,Historical
G85019,2025-04-01,809.0,Historical
G85019,2025-05-01,914.0,Historical
G85019,2025-06-01,933.0,Historical
G85019,2025-07-01,1006.0,Historical
G85019,2025-08-01,636.0,Historical
G85019,2025-09-01,877.0,Historical
G85019,2025-10-01,932.0,Historical
G85019,2025-11-01,946.0,Historical
G85019,2025-12-01,932.0,Historical
G85019,2026-01-01,1055.0,Historical
G85019,2026-02-01,907.5906452401674,Forecast
G85019,2026-03-01,957.0259996964351,Forecast
G85019,2026-04-01,843.7783889486235,Forecast
G85019,2026-05-01,922.1720413981226,Forecast
G85019,2026-06-01,880.7214180968739,Forecast
G85019,2026-07-01,897.3821380382668,Forecast
G85019,2026-08-01,631.4286332103046,Forecast
G85019,2026-09-01,919.3643013788338,Forecast
G85019,2026-10-01,996.2661681824031,Forecast
G85019,2026-11-01,953.7820351948311,Forecast
G85019,2026-12-01,834.2339492469024,Forecast
G85019,2027-01-01,1010.1255039569171,Forecast
G85021,2022-10-01,1784.0,Historical
G85021,2022-11-01,1377.0,Historical
G85021,2022-12-01,1228.0,Historical
G85021,2023-01-01,1307.0,Historical
G85021,2023-02-01,1438.0,Historical
G85021,2023-03-01,1476.0,Historical
G85021,2023-04-01,1263.0,Historical
G85021,2023-05-01,1331.0,Historical
G85021,2023-06-01,1422.0,Historical
G85021,2023-07-01,1309.0,Historical
G85021,2023-08-01,1124.0,Historical
G85021,2023-09-01,1378.0,Historical
G85021,2023-10-01,1407.0,Historical
G85021,2023-11-01,1148.0,Historical
G85021,2023-12-01,1089.0,Historical
G85021,2024-01-01,1380.0,Historical
G85021,2024-02-01,1324.0,Historical
G85021,2024-03-01,1325.0,Historical
G85021,2024-04-01,1477.0,Historical
G85021,2024-05-01,1450.0,Historical
G85021,2024-06-01,1339.0,Historical
G85021,2024-07-01,1489.0,Historical
G85021,2024-08-01,1294.0,Historical
G85021,2024-09-01,1387.0,Historical
G85021,2024-10-01,1885.0,Historical
G85021,2024-11-01,1575.0,Historical
G85021,2024-12-01,1395.0,Historical
G85021,2025-01-01,1586.0,Historical
G85021,2025-02-01,1392.0,Historical
G85021,2025-03-01,1532.0,Historical
G85021,2025-04-01,1554.0,Historical
G85021,2025-05-01,1349.0,Historical
G85021,2025-06-01,1690.0,Historical
G85021,2025-07-01,1797.0,Historical
G85021,2025-08-01,1227.0,Historical
G85021,2025-09-01,1668.0,Historical
G85021,2025-10-01,1743.0,Historical
G85021,2025-11-01,1439.0,Historical
G85021,2025-12-01,1398.0,Historical
G85021,2026-01-01,1483.0,Historical
G85021,2026-02-01,1485.9247157830926,Forecast
G85021,2026-03-01,1555.454717257367,Forecast
G85021,2026-04-01,1535.0960859103918,Forecast
G85021,2026-05-01,1477.298978527645,Forecast
G85021,2026-06-01,1597.453369613769,Forecast
G85021,2026-07-01,1653.1261525048105,Forecast
G85021,2026-08-01,1301.0938931099652,Forecast
G85021,2026-09-01,1592.8201007012958,Forecast
G85021,2026-10-01,1829.8904221112045,Forecast
G85021,2026-11-01,1490.2707523552608,Forecast
G85021,2026-12-01,1375.510761036208,Forecast
G85021,2027-01-01,1542.2603175630416,Forecast
G85022,2022-10-01,5952.0,Historical
G85022,2022-11-01,5834.0,Historical
G85022,2022-12-01,5250.0,Historical
G85022,2023-01-01,5394.0,Historical
G85022,2023-02-01,4850.0,Historical
G85022,2023-03-01,5974.0,Historical
G85022,2023-04-01,4413.0,Historical
G85022,2023-05-01,5241.0,Historical
G85022,2023-06-01,5251.0,Historical
G85022,2023-07-01,5210.0,Historical
G85022,2023-08-01,5575.0,Historical
G85022,2023-09-01,5927.0,Historical
G85022,2023-10-01,6545.0,Historical
G85022,2023-11-01,4570.0,Historical
